word,num1804,freq1804,num1428,freq1428,freq_diff,num_1421,freq_1421,delta_1421,num_1435,freq_1435,delta_1435,num_1425,freq_1425,delta_1425,num_1462,freq_1462,delta_1462,averaged_delta_mf
發心,16.0,0.0001363004241210612,5.0,1.4874340964637177e-05,0.00012142608315642402,65.0,0.00040760848551162033,-0.00027130806139055914,28.0,7.577703215829225e-05,6.052339196276894e-05,2.0,7.716337606878775e-06,0.00012858408651418243,7.0,7.422798838929732e-05,6.207243573176387e-05,2.0259587194916026e-05
襪,3.0,2.5556329522698967e-05,1.0,2.9748681929274358e-06,2.258146132977153e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.4961355884113476e-05
淨觀,3.0,2.5556329522698967e-05,5.0,1.4874340964637177e-05,1.068198855806179e-05,4.0,2.5083599108407402e-05,4.72730414291565e-07,21.0,5.68327741187192e-05,-3.1276444596020234e-05,10.0,3.858168803439387e-05,-1.3025358511694905e-05,8.0,8.483198673062553e-05,-5.927565720792656e-05,-1.848454826865767e-05
三行,5.0,4.259388253783162e-05,4.0,1.189947277170974e-05,3.069440976612189e-05,0.0,0.0,4.259388253783162e-05,4.0,1.0825290308327464e-05,3.176859222950416e-05,1.0,3.858168803439388e-06,3.8735713734392234e-05,1.0,1.060399834132819e-05,3.198988419650343e-05,3.515649649287067e-05
三衣,142.0,0.001209666264074418,107.0,0.00031831089664323555,0.0008913553674311824,55.0,0.00034489948774060183,0.0008647667763338161,28.0,7.577703215829225e-05,0.0011338892319161257,64.0,0.0002469228034201208,0.0009627434606542972,28.0,0.0002969119535571893,0.0009127543105172287,0.00095310182937053
諸緣,11.0,9.370654158322957e-05,0.0,0.0,9.370654158322957e-05,1.0,6.2708997771018505e-06,8.743564180612773e-05,0.0,0.0,9.370654158322957e-05,2.0,7.716337606878775e-06,8.599020397635079e-05,1.0,1.060399834132819e-05,8.310254324190138e-05,8.878829443816781e-05
臥具,60.0,0.0005111265904539794,325.0,0.0009668321627014164,-0.000455705572247437,170.0,0.0010660529621073149,-0.0005549263716533355,326.0,0.0008822611601286883,-0.00037113456967470884,34.0,0.00013117773931693917,0.00037994885113704026,19.0,0.0002014759684852356,0.00030965062196874383,-0.0001384334080939394
相應,24.0,0.00020445063618159182,29.0,8.627117759489562e-05,0.0001181794585866962,2.0,1.2541799554203704e-05,0.0001919088366273881,24.0,6.49517418499648e-05,0.00013949889433162704,37.0,0.00014275224572725734,6.169839045433448e-05,2.0,2.120799668265638e-05,0.00018324263949893543,0.00013890564389979626
雁,3.0,2.5556329522698967e-05,5.0,1.4874340964637177e-05,1.068198855806179e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,3.0,3.181199502398457e-05,-6.255665501285604e-06,1.6219062324974617e-05
破夏,21.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.0,0.0,0.00017889430665889283,0.00017889430665889283
諸受,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,5.099538490480461e-06
淨衣,7.0,5.963143555296427e-05,14.0,4.164815470098409e-05,1.7983280851980182e-05,5.0,3.135449888550926e-05,2.8276936667455015e-05,38.0,0.00010284025792911093,-4.3208822376146656e-05,16.0,6.17307008550302e-05,-2.099265302065928e-06,1.0,1.060399834132819e-05,4.902743721163608e-05,9.99591341057174e-06
愛惜,3.0,2.5556329522698967e-05,5.0,1.4874340964637177e-05,1.068198855806179e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,0.0,0.0,2.5556329522698967e-05,3.0,1.1574506410318166e-05,1.3981823112380801e-05,1.0,1.060399834132819e-05,1.4952331181370776e-05,1.6891580424021893e-05
舍樓伽,2.0,1.703755301513265e-05,2.0,5.9497363858548715e-06,1.1087816629277778e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,2.0,2.120799668265638e-05,-4.170443667523732e-06,1.1606006401430398e-05
權,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05,6.0,3.762539866261111e-05,-3.5502926323458098e-06,0.0,0.0,3.40751060302653e-05,3.0,1.1574506410318166e-05,2.250059961994713e-05,0.0,0.0,3.40751060302653e-05,2.304517773850847e-05
泥洹,16.0,0.0001363004241210612,0.0,0.0,0.0001363004241210612,29.0,0.00018185609353595368,-4.555566941489249e-05,82.0,0.00022191845132071305,-8.561802719965185e-05,67.0,0.00025849730983043903,-0.00012219688570937784,0.0,0.0,0.0001363004241210612,3.846053183640042e-06
壞色衣,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,3.0,1.8812699331305554e-05,-1.7751463161729049e-06,0.0,0.0,1.703755301513265e-05,1.0,3.858168803439388e-06,1.317938421169326e-05,1.0,1.060399834132819e-05,6.4335546738044584e-06,1.0382579719918022e-05
有識,4.0,3.40751060302653e-05,4.0,1.189947277170974e-05,2.217563325855556e-05,0.0,0.0,3.40751060302653e-05,1.0,2.706322577081866e-06,3.1368783453183434e-05,0.0,0.0,3.40751060302653e-05,3.0,3.181199502398457e-05,2.2631110062807278e-06,2.4791547955710066e-05
了論,66.0,0.0005622392494993774,0.0,0.0,0.0005622392494993774,0.0,0.0,0.0005622392494993774,0.0,0.0,0.0005622392494993774,0.0,0.0,0.0005622392494993774,0.0,0.0,0.0005622392494993774,0.0005622392494993774
緣成,43.0,0.000366307389825352,0.0,0.0,0.000366307389825352,0.0,0.0,0.000366307389825352,0.0,0.0,0.000366307389825352,0.0,0.0,0.000366307389825352,1.0,1.060399834132819e-05,0.0003557033914840238,0.00036418659015708635
七證師,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
開度,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
人相,12.0,0.00010222531809079591,6.0,1.7849209157564608e-05,8.43761089332313e-05,7.0,4.389629843971296e-05,5.832901965108295e-05,7.0,1.8944258039573064e-05,8.328106005122284e-05,8.0,3.08653504275151e-05,7.135996766328081e-05,5.0,5.301999170664096e-05,4.9205326384154947e-05,6.931029653659457e-05
智德,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,7.205878231462074e-06
西尼,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
一搩手半,1.0,8.518776507566325e-06,2.0,5.9497363858548715e-06,2.569040121711453e-06,0.0,0.0,8.518776507566325e-06,4.0,1.0825290308327464e-05,-2.3065138007611395e-06,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,0.0,0.0,8.518776507566325e-06,2.848869886666224e-06
舍衛,1.0,8.518776507566325e-06,467.0,0.0013892634460971125,-0.0013807446695895463,164.0,0.0010284275634447038,-0.0010199087869371376,663.0,0.0017942918686052773,-0.001785773092097711,912.0,0.003518649948736721,-0.0035101311722291547,41.0,0.0004347639319944558,-0.0004262451554868895,-0.0016245605752680877
畢陵,3.0,2.5556329522698967e-05,30.0,8.924604578782306e-05,-6.368971626512408e-05,28.0,0.00017558519375885184,-0.00015002886423615288,27.0,7.307070958121039e-05,-4.751438005851142e-05,24.0,9.25960512825453e-05,-6.703972175984633e-05,0.0,0.0,2.5556329522698967e-05,-6.054327055938714e-05
脫皮淨,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,3.0,1.1574506410318166e-05,1.3981823112380801e-05,0.0,0.0,2.5556329522698967e-05,2.3241428240635336e-05
佛法壽命,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
制多,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
得入,21.0,0.00017889430665889283,12.0,3.5698418315129216e-05,0.0001431958883437636,10.0,6.27089977710185e-05,0.00011618530888787433,24.0,6.49517418499648e-05,0.00011394256480892804,27.0,0.00010417055769286346,7.472374896602937e-05,26.0,0.00027570395687453303,-9.68096502156402e-05,7.024757215819103e-05
人生,6.0,5.111265904539795e-05,12.0,3.5698418315129216e-05,1.5414240730268732e-05,8.0,5.0167198216814804e-05,9.454608285831435e-07,23.0,6.224541927288292e-05,-1.1132760227484969e-05,8.0,3.08653504275151e-05,2.0247308617882848e-05,6.0,6.362399004796914e-05,-1.2511331002571194e-05,2.592583789335712e-06
二業,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,3.40751060302653e-05
戒定慧,3.0,2.5556329522698967e-05,2.0,5.9497363858548715e-06,1.9606593136844096e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,9.0,9.543598507195372e-05,-6.987965554925476e-05,4.025005275716878e-06
三藏,16.0,0.0001363004241210612,2.0,5.9497363858548715e-06,0.00013035068773520632,0.0,0.0,0.0001363004241210612,10.0,2.706322577081866e-05,0.00010923719835024253,2.0,7.716337606878775e-06,0.00012858408651418243,18.0,0.00019087197014390744,-5.4571546022846244e-05,8.998017013956925e-05
那耶,1.0,8.518776507566325e-06,1.0,2.9748681929274358e-06,5.543908314638889e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.923802868980837e-06
法性空,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
法綱,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
無義語,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,8.1189677312456e-06,3.9980877632072525e-07,1.0,3.858168803439388e-06,4.660607704126936e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,1.8817498640980502e-06
精識,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
諸相,6.0,5.111265904539795e-05,2.0,5.9497363858548715e-06,4.516292265954307e-05,3.0,1.8812699331305554e-05,3.2299959714092394e-05,3.0,8.1189677312456e-06,4.299369131415235e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,4.453637835571674e-05
迎接,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
退沒,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.0,2.706322577081866e-06,1.4331230438050783e-05,17.0,6.558886965846958e-05,-4.8551316643336934e-05,0.0,0.0,1.703755301513265e-05,3.37851456802236e-06
三色,5.0,4.259388253783162e-05,0.0,0.0,4.259388253783162e-05,3.0,1.8812699331305554e-05,2.378118320652607e-05,0.0,0.0,4.259388253783162e-05,2.0,7.716337606878775e-06,3.4877544930952845e-05,0.0,0.0,4.259388253783162e-05,3.728807515019475e-05
三舉,9.0,7.666898856809692e-05,6.0,1.7849209157564608e-05,5.881977941053231e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,0.0,0.0,7.666898856809692e-05,7.309914673658398e-05
作舉,1.0,8.518776507566325e-06,77.0,0.0002290648508554125,-0.0002205460743478462,1.0,6.2708997771018505e-06,2.247876730464474e-06,3.0,8.1189677312456e-06,3.9980877632072525e-07,76.0,0.00029322082906139345,-0.00028470205255382713,1.0,1.060399834132819e-05,-2.085221833761866e-06,-0.00010093713264573
境界,7.0,5.963143555296427e-05,1.0,2.9748681929274358e-06,5.6656567360036835e-05,0.0,0.0,5.963143555296427e-05,6.0,1.62379354624912e-05,4.339350009047307e-05,18.0,6.944703846190898e-05,-9.815602908944706e-06,35.0,0.0003711399419464866,-0.00031150850639352233,-3.2328521259798576e-05
法緣,3.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.0,6.2708997771018505e-06,1.9285429745597116e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.4302149567278598e-05
有身,5.0,4.259388253783162e-05,9.0,2.677381373634692e-05,1.5820068801484703e-05,1.0,6.2708997771018505e-06,3.632298276072977e-05,6.0,1.62379354624912e-05,2.6355947075340424e-05,1.0,3.858168803439388e-06,3.8735713734392234e-05,0.0,0.0,4.259388253783162e-05,3.1965718981955755e-05
老宿,3.0,2.5556329522698967e-05,1.0,2.9748681929274358e-06,2.258146132977153e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,2.0,2.120799668265638e-05,4.3483328400425855e-06,2.07197565475822e-05
一道,5.0,4.259388253783162e-05,13.0,3.867328650805666e-05,3.920596029774963e-06,3.0,1.8812699331305554e-05,2.378118320652607e-05,16.0,4.3301161233309857e-05,-7.072786954782334e-07,3.0,1.1574506410318166e-05,3.1019376127513455e-05,10.0,0.00010603998341328192,-6.34461008754503e-05,-1.0864448414228094e-06
利益,16.0,0.0001363004241210612,90.0,0.0002677381373634692,-0.000131437713242408,17.0,0.00010660529621073148,2.9695127910329714e-05,64.0,0.00017320464493323943,-3.690422081217823e-05,53.0,0.00020448294658228754,-6.818252246122635e-05,10.0,0.00010603998341328192,3.026044070777927e-05,-3.531377757954072e-05
三能,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,2.0,5.412645154163732e-06,1.1624907860968916e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.5955023984299903e-05
覺悟,1.0,8.518776507566325e-06,13.0,3.867328650805666e-05,-3.0154510000490335e-05,1.0,6.2708997771018505e-06,2.247876730464474e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,1.0,1.060399834132819e-05,-2.085221833761866e-06,-3.673389448563762e-06
雙林,2.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,0.0,0.0,1.703755301513265e-05,1.703755301513265e-05
三聚,4.0,3.40751060302653e-05,1.0,2.9748681929274358e-06,3.110023783733786e-05,0.0,0.0,3.40751060302653e-05,2.0,5.412645154163732e-06,2.8662460876101566e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,3.2397603360847065e-05
三聖,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,0.0,0.0,8.518776507566325e-06,7.747142746878447e-06
異說,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.436247476733579e-06
開士,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
作者,32.0,0.0002726008482421224,45.0,0.0001338690686817346,0.0001387317795603878,3.0,1.8812699331305554e-05,0.00025378814891081685,67.0,0.00018132361266448503,9.127723557763735e-05,56.0,0.0002160574529926057,5.65433952495167e-05,19.0,0.0002014759684852356,7.11248797568868e-05,0.0001222930878110491
中價衣,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
啟白,3.0,2.5556329522698967e-05,1.0,2.9748681929274358e-06,2.258146132977153e-05,5.0,3.135449888550926e-05,-5.79816936281029e-06,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,0.0,0.0,2.5556329522698967e-05,1.8690456107011625e-05
有財,1.0,8.518776507566325e-06,7.0,2.0824077350492045e-05,-1.230530084292572e-05,0.0,0.0,8.518776507566325e-06,8.0,2.1650580616654928e-05,-1.3131804109088604e-05,3.0,1.1574506410318166e-05,-3.0557299027518413e-06,0.0,0.0,8.518776507566325e-06,-2.2910563679267038e-06
單白,30.0,0.0002555632952269897,0.0,0.0,0.0002555632952269897,0.0,0.0,0.0002555632952269897,0.0,0.0,0.0002555632952269897,2.0,7.716337606878775e-06,0.00024784695762011095,1.0,1.060399834132819e-05,0.0002449592968856615,0.0002518992280373483
淨聖,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
律藏,7.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,0.0,0.0,5.963143555296427e-05,5.0,1.9290844017196936e-05,4.034059153576733e-05,24.0,0.00025449596019187657,-0.00019486452463891228,4.874074711149574e-06
不淨觀,3.0,2.5556329522698967e-05,4.0,1.189947277170974e-05,1.3656856750989227e-05,3.0,1.8812699331305554e-05,6.743630191393413e-06,21.0,5.68327741187192e-05,-3.1276444596020234e-05,10.0,3.858168803439387e-05,-1.3025358511694905e-05,8.0,8.483198673062553e-05,-5.927565720792656e-05,-1.6635394674651812e-05
十過,1.0,8.518776507566325e-06,5.0,1.4874340964637177e-05,-6.3555644570708525e-06,1.0,6.2708997771018505e-06,2.247876730464474e-06,1.0,2.706322577081866e-06,5.812453930484458e-06,0.0,0.0,8.518776507566325e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,-4.931354927291304e-07
制戒,6.0,5.111265904539795e-05,463.0,0.0013773639733254026,-0.0013262513142800047,8.0,5.0167198216814804e-05,9.454608285831435e-07,8.0,2.1650580616654928e-05,2.946207842874302e-05,393.0,0.0015162603397516792,-0.0014651476807062812,28.0,0.0002969119535571893,-0.00024579929451179136,-0.0006013581500481502
一識,4.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,0.0,0.0,3.40751060302653e-05,3.40751060302653e-05
譬喻,1.0,8.518776507566325e-06,6.0,1.7849209157564608e-05,-9.330432649998283e-06,2.0,1.2541799554203704e-05,-4.02302304663738e-06,0.0,0.0,8.518776507566325e-06,1.0,3.858168803439388e-06,4.660607704126936e-06,2.0,2.120799668265638e-05,-1.2689220175090057e-05,-2.5726583320064917e-06
家家,2.0,1.703755301513265e-05,17.0,5.05727592797664e-05,-3.3535206264633754e-05,1.0,6.2708997771018505e-06,1.0766653238030798e-05,3.0,8.1189677312456e-06,8.91858528388705e-06,6.0,2.3149012820636325e-05,-6.111459805503676e-06,1.0,1.060399834132819e-05,6.4335546738044584e-06,-2.7055745748830245e-06
義,285.0,0.0024278513046564025,806.0,0.002397743763499513,3.0107541156889402e-05,50.0,0.00031354498885509256,0.00211430631580131,156.0,0.0004221863220247711,0.0020056649826316313,113.0,0.00043597307478865084,0.0019918782298677514,187.0,0.001982947689828372,0.00044490361482803047,0.0013173721368571225
牟尼,1.0,8.518776507566325e-06,7.0,2.0824077350492045e-05,-1.230530084292572e-05,6.0,3.762539866261111e-05,-2.9106622155044784e-05,12.0,3.24758709249824e-05,-2.3957094417416073e-05,4.0,1.543267521375755e-05,-6.9138987061912255e-06,7.0,7.422798838929732e-05,-6.5709211881731e-05,-2.759842560066176e-05
軌持,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
謗法,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,3.0,3.181199502398457e-05,-2.3293218516418246e-05,2.1563775027694106e-06
怨賊,4.0,3.40751060302653e-05,2.0,5.9497363858548715e-06,2.8125369644410427e-05,0.0,0.0,3.40751060302653e-05,4.0,1.0825290308327464e-05,2.3249815721937833e-05,1.0,3.858168803439388e-06,3.021693722682591e-05,0.0,0.0,3.40751060302653e-05,2.9948466930740955e-05
禿居士,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,2.0,5.412645154163732e-06,3.1061313534025926e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,7.436247476733579e-06
智斷,1.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,0.0,0.0,8.518776507566325e-06,8.518776507566325e-06
三千威儀,14.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854,0.0,0.0,0.00011926287110592854,0.00011926287110592854
百一供身,6.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,0.0,0.0,5.111265904539795e-05,5.1112659045397955e-05
